datetime,demanda_MW,generacion_renovable_MW,generacion_no_renovable_MW,precio_electricidad_MW,temperatura_media,festivo
2019-02-21 10:00:00,34934.0,10659.0,16957.0,121.22,9.93,0
2019-02-21 11:00:00,34637.0,11803.0,17193.0,118.71,10.64,0
2019-02-21 12:00:00,34379.0,13524.0,16215.0,115.89,11.28,0
2019-02-21 13:00:00,34052.0,14237.0,15358.0,112.91,11.65,0
2019-02-21 14:00:00,33206.0,14284.0,14868.0,111.88,11.85,0
2019-02-21 15:00:00,32351.0,14006.0,14684.0,111.99,12.03,0
2019-02-21 16:00:00,31820.0,13395.0,14848.0,112.64,12.16,0
2019-02-21 17:00:00,31372.0,12224.0,15623.0,115.31,12.19,0
2019-02-21 18:00:00,31226.0,10332.0,17039.0,120.51,12.07,0
2019-02-21 19:00:00,33011.0,8678.0,17792.0,124.17,12.02,0
2019-02-21 20:00:00,35379.0,8452.0,17787.0,125.54,11.96,0
2019-02-21 21:00:00,35617.0,8359.0,17766.0,125.69,11.9,0
2019-02-21 22:00:00,33451.0,8460.0,17516.0,124.86,11.92,0
2019-02-21 23:00:00,30877.0,8658.0,16346.0,123.2,11.81,0
2019-02-22 00:00:00,27703.0,8648.0,14721.0,122.81,11.67,0
2019-02-22 01:00:00,26118.0,8546.0,13480.0,116.15,11.54,0
2019-02-22 02:00:00,24906.0,8531.0,12883.0,113.51,11.5,0
2019-02-22 03:00:00,24065.0,8335.0,12552.0,113.16,11.52,0
2019-02-22 04:00:00,23662.0,8539.0,11886.0,112.53,11.01,0
2019-02-22 05:00:00,24137.0,8667.0,12254.0,113.77,10.57,0
2019-02-22 06:00:00,25030.0,8821.0,11441.0,117.28,10.3,0
2019-02-22 07:00:00,29327.0,8672.0,14185.0,123.1,10.74,0
2019-02-22 08:00:00,32984.0,8503.0,15377.0,121.66,11.13,0
2019-02-22 09:00:00,34591.0,9625.0,15662.0,121.15,12.0,0
2019-02-22 10:00:00,34975.0,10717.0,15798.0,119.71,13.12,0
2019-02-22 11:00:00,34564.0,12174.0,15490.0,117.58,14.21,0
2019-02-22 12:00:00,34033.0,13197.0,14914.0,116.16,14.94,0
2019-02-22 13:00:00,33541.0,13412.0,14685.0,114.13,15.32,0
2019-02-22 14:00:00,32734.0,13138.0,14467.0,112.17,15.37,0
2019-02-22 15:00:00,31657.0,12682.0,14201.0,111.27,15.24,0
2019-02-22 16:00:00,31187.0,11956.0,14533.0,111.87,14.89,0
2019-02-22 17:00:00,30510.0,10696.0,14748.0,115.29,14.38,0
2019-02-22 18:00:00,30156.0,8983.0,15559.0,119.49,14.3,0
2019-02-22 19:00:00,31595.0,8048.0,16436.0,123.27,14.33,0
2019-02-22 20:00:00,33624.0,8379.0,16535.0,124.84,14.24,0
2019-02-22 21:00:00,33885.0,8734.0,16402.0,124.16,14.07,0
2019-02-22 22:00:00,32100.0,9226.0,15984.0,123.35,14.15,0
2019-02-22 23:00:00,29913.0,9535.0,15194.0,121.13,13.68,0
2019-02-23 00:00:00,27486.0,9551.0,13894.0,124.16,13.23,0
2019-02-23 01:00:00,26006.0,9312.0,13093.0,119.07,12.95,0
2019-02-23 02:00:00,24523.0,9162.0,12291.0,116.51,12.82,0
2019-02-23 03:00:00,23476.0,9151.0,11922.0,115.17,12.81,0
2019-02-23 04:00:00,23013.0,9035.0,11486.0,115.04,13.01,0
2019-02-23 05:00:00,22911.0,9089.0,11349.0,115.01,13.14,0
2019-02-23 06:00:00,22783.0,9032.0,11565.0,115.31,13.23,0
2019-02-23 07:00:00,24203.0,9014.0,12463.0,118.71,13.26,0
2019-02-23 08:00:00,25186.0,9128.0,12812.0,116.59,13.28,0
2019-02-23 09:00:00,27865.0,9958.0,13375.0,121.32,13.69,0
2019-02-23 10:00:00,30038.0,10467.0,13529.0,121.18,14.0,0
2019-02-23 11:00:00,30562.0,11126.0,13659.0,120.64,14.48,0
2019-02-23 12:00:00,30122.0,11842.0,13384.0,118.16,14.62,0
2019-02-23 13:00:00,29357.0,12469.0,12673.0,117.28,14.73,0
2019-02-23 14:00:00,29246.0,12626.0,13021.0,114.06,14.67,0
2019-02-23 15:00:00,28080.0,12159.0,12647.0,111.66,14.55,0
2019-02-23 16:00:00,27000.0,11967.0,12207.0,110.75,14.32,0
2019-02-23 17:00:00,26552.0,11288.0,12182.0,111.94,13.92,0
2019-02-23 18:00:00,26181.0,10114.0,12443.0,116.87,13.51,0
2019-02-23 19:00:00,27727.0,9671.0,13244.0,121.52,13.35,0
2019-02-23 20:00:00,30155.0,10534.0,13819.0,122.97,13.14,0
2019-02-23 21:00:00,30707.0,11053.0,13733.0,122.8,12.99,0
2019-02-23 22:00:00,29650.0,11047.0,13499.0,123.6,13.31,0
2019-02-23 23:00:00,28149.0,10900.0,13148.0,121.33,13.27,0
2019-02-24 00:00:00,26103.0,10699.0,12967.0,124.23,13.25,0
2019-02-24 01:00:00,23979.0,10129.0,11528.0,119.3,13.16,0
2019-02-24 02:00:00,22566.0,9351.0,11555.0,115.59,13.03,0
2019-02-24 03:00:00,21500.0,8484.0,11058.0,114.5,12.9,0
2019-02-24 04:00:00,21058.0,8073.0,11009.0,112.25,12.86,0
2019-02-24 05:00:00,20979.0,7728.0,10899.0,112.49,12.79,0
2019-02-24 06:00:00,21339.0,7627.0,11255.0,113.72,12.74,0
2019-02-24 07:00:00,21515.0,7688.0,11456.0,113.59,12.66,0
2019-02-24 08:00:00,21713.0,7890.0,11491.0,112.39,12.73,0
2019-02-24 09:00:00,23732.0,8693.0,11710.0,117.45,13.01,0
2019-02-24 10:00:00,25952.0,9209.0,12441.0,119.92,13.4,0
2019-02-24 11:00:00,26957.0,10293.0,12452.0,117.31,13.51,0
2019-02-24 12:00:00,26773.0,11302.0,12328.0,114.51,13.52,0
2019-02-24 13:00:00,26451.0,11734.0,11808.0,115.48,13.46,0
2019-02-24 14:00:00,26690.0,11640.0,12128.0,114.74,13.41,0
2019-02-24 15:00:00,25790.0,11605.0,11517.0,111.44,13.27,0
2019-02-24 16:00:00,24970.0,11403.0,11176.0,110.49,13.07,0
2019-02-24 17:00:00,24359.0,10678.0,11209.0,111.43,12.84,0
2019-02-24 18:00:00,24114.0,9423.0,11875.0,117.41,12.62,0
2019-02-24 19:00:00,25865.0,7928.0,13676.0,124.72,12.49,0
2019-02-24 20:00:00,29200.0,7737.0,15033.0,127.16,12.43,0
2019-02-24 21:00:00,30455.0,7785.0,15200.0,127.78,12.38,0
2019-02-24 22:00:00,29353.0,7804.0,14937.0,126.85,12.5,0
2019-02-24 23:00:00,27704.0,7360.0,14462.0,124.07,12.4,0
2019-02-25 00:00:00,25698.0,7016.0,13976.0,121.78,12.29,0
2019-02-25 01:00:00,23647.0,6678.0,13015.0,117.0,12.08,0
2019-02-25 02:00:00,22392.0,6604.0,12382.0,114.43,11.81,0
2019-02-25 03:00:00,21807.0,6466.0,12125.0,114.29,11.61,0
2019-02-25 04:00:00,21845.0,6475.0,11924.0,114.13,11.5,0
2019-02-25 05:00:00,22295.0,6596.0,12055.0,114.56,11.39,0
2019-02-25 06:00:00,23456.0,6640.0,12993.0,123.12,11.39,0
2019-02-25 07:00:00,27742.0,6714.0,14771.0,125.32,11.43,0
2019-02-25 08:00:00,31668.0,7067.0,15666.0,123.75,11.57,0
2019-02-25 09:00:00,33407.0,8526.0,15621.0,123.29,11.94,0
2019-02-25 10:00:00,34208.0,9717.0,15640.0,122.38,12.04,0
2019-02-25 11:00:00,33939.0,11337.0,15526.0,120.8,12.32,0
2019-02-25 12:00:00,33715.0,11586.0,15778.0,119.79,12.57,0
2019-02-25 13:00:00,33551.0,11689.0,15787.0,119.99,12.75,0
2019-02-25 14:00:00,32716.0,11733.0,15655.0,119.13,12.9,0
2019-02-25 15:00:00,31892.0,11698.0,15554.0,118.31,12.97,0
2019-02-25 16:00:00,31199.0,11296.0,15471.0,118.45,12.99,0
2019-02-25 17:00:00,30737.0,10734.0,15560.0,119.63,12.9,0
2019-02-25 18:00:00,30347.0,9440.0,15832.0,121.38,12.8,0
2019-02-25 19:00:00,31440.0,7936.0,16847.0,124.98,12.72,0
2019-02-25 20:00:00,34245.0,7736.0,17384.0,125.79,12.65,0
2019-02-25 21:00:00,34573.0,7783.0,17370.0,126.14,12.5,0
2019-02-25 22:00:00,32476.0,7668.0,16719.0,123.64,12.56,0
2019-02-25 23:00:00,29863.0,7559.0,15194.0,122.61,12.34,0
2019-02-26 00:00:00,27127.0,7152.0,14646.0,123.68,12.0,0
2019-02-26 01:00:00,25626.0,6854.0,13544.0,122.77,11.77,0
2019-02-26 02:00:00,24227.0,7015.0,13075.0,117.4,11.75,0
2019-02-26 03:00:00,23450.0,6972.0,12573.0,115.98,11.8,0
2019-02-26 04:00:00,23147.0,7059.0,12101.0,113.93,11.87,0
2019-02-26 05:00:00,23507.0,7186.0,12243.0,116.32,12.02,0
2019-02-26 06:00:00,24692.0,7366.0,12921.0,122.08,12.2,0
2019-02-26 07:00:00,28468.0,7694.0,14253.0,123.53,12.42,0
2019-02-26 08:00:00,31785.0,8246.0,15525.0,122.43,12.76,0
2019-02-26 09:00:00,33540.0,9939.0,15402.0,122.02,13.49,0
2019-02-26 10:00:00,33906.0,11261.0,15330.0,119.59,14.09,0
2019-02-26 11:00:00,33654.0,13105.0,15019.0,117.89,14.77,0
2019-02-26 12:00:00,33375.0,13801.0,14930.0,115.37,15.12,0
2019-02-26 13:00:00,33117.0,14042.0,14529.0,113.33,15.19,0
2019-02-26 14:00:00,32555.0,14379.0,14115.0,109.16,14.94,0
2019-02-26 15:00:00,31603.0,14447.0,13061.0,108.7,14.5,0
2019-02-26 16:00:00,31057.0,14017.0,12937.0,108.6,14.08,0
2019-02-26 17:00:00,30729.0,13292.0,13236.0,111.1,13.72,0
2019-02-26 18:00:00,30264.0,11581.0,13760.0,116.77,13.45,0
2019-02-26 19:00:00,31672.0,9527.0,14666.0,122.01,13.21,0
2019-02-26 20:00:00,34387.0,9767.0,15487.0,123.6,12.95,0
2019-02-26 21:00:00,34615.0,9760.0,15537.0,123.71,12.83,0
2019-02-26 22:00:00,32464.0,9639.0,14910.0,120.97,12.51,0
2019-02-26 23:00:00,29767.0,9310.0,14565.0,118.38,12.45,0
2019-02-27 00:00:00,27065.0,9220.0,13095.0,115.54,12.42,0
2019-02-27 01:00:00,25473.0,9560.0,11542.0,111.75,12.34,0
2019-02-27 02:00:00,24149.0,9646.0,11130.0,108.18,12.22,0
2019-02-27 03:00:00,23799.0,9760.0,11415.0,108.34,12.14,0
2019-02-27 04:00:00,23503.0,10042.0,11285.0,108.29,12.1,0
2019-02-27 05:00:00,23792.0,9539.0,11987.0,108.52,12.14,0
2019-02-27 06:00:00,25153.0,9428.0,11767.0,117.24,12.14,0
2019-02-27 07:00:00,28561.0,9116.0,13210.0,123.2,12.11,0
2019-02-27 08:00:00,31945.0,8751.0,14446.0,120.49,12.3,0
2019-02-27 09:00:00,33512.0,9914.0,14992.0,120.77,12.97,0
2019-02-27 10:00:00,33949.0,11258.0,14743.0,119.69,13.67,0
2019-02-27 11:00:00,33651.0,13105.0,14299.0,119.26,14.25,0
2019-02-27 12:00:00,33141.0,13051.0,14651.0,118.66,14.5,0
2019-02-27 13:00:00,33034.0,12945.0,14817.0,118.55,14.42,0
2019-02-27 14:00:00,32223.0,12861.0,14834.0,116.61,14.17,0
2019-02-27 15:00:00,31348.0,12836.0,14491.0,115.11,13.89,0
2019-02-27 16:00:00,31103.0,12211.0,14421.0,115.68,13.87,0
2019-02-27 17:00:00,30534.0,11016.0,14604.0,118.31,13.81,0
2019-02-27 18:00:00,30069.0,9328.0,14831.0,120.71,13.76,0
2019-02-27 19:00:00,31409.0,7825.0,14845.0,123.86,13.73,0
2019-02-27 20:00:00,34209.0,7709.0,15420.0,125.39,13.68,0
2019-02-27 21:00:00,34305.0,7906.0,15474.0,124.85,13.6,0
2019-02-27 22:00:00,32198.0,8167.0,14660.0,122.84,13.27,0
2019-02-27 23:00:00,29577.0,8394.0,14240.0,121.13,13.05,0
2019-02-28 00:00:00,26884.0,9002.0,13471.0,121.02,12.75,0
2019-02-28 01:00:00,25661.0,9435.0,12467.0,115.46,12.52,0
2019-02-28 02:00:00,24443.0,9325.0,11761.0,112.67,12.42,0
2019-02-28 03:00:00,23785.0,9478.0,11343.0,111.74,12.37,0
2019-02-28 04:00:00,23712.0,9720.0,11384.0,109.47,12.28,0
2019-02-28 05:00:00,23620.0,9761.0,11461.0,112.66,12.41,0
2019-02-28 06:00:00,24715.0,9752.0,11710.0,117.6,12.54,0
2019-02-28 07:00:00,27595.0,9640.0,12699.0,120.85,12.48,0
2019-02-28 08:00:00,30362.0,9441.0,13877.0,118.97,12.51,0
2019-02-28 09:00:00,31958.0,9973.0,14549.0,119.06,13.12,0
2019-02-28 10:00:00,32583.0,10479.0,14885.0,118.73,13.71,0
2019-02-28 11:00:00,32515.0,11342.0,14358.0,118.12,13.81,0
2019-02-28 12:00:00,32157.0,11942.0,14143.0,117.5,13.84,0
2019-02-28 13:00:00,31955.0,12228.0,13986.0,117.34,13.7,0
2019-02-28 14:00:00,31186.0,12235.0,14184.0,117.03,13.59,0
2019-02-28 15:00:00,30371.0,12118.0,14522.0,115.87,13.47,0
2019-02-28 16:00:00,29938.0,11622.0,14678.0,115.08,13.38,0
2019-02-28 17:00:00,29487.0,10691.0,14822.0,116.49,13.24,0
2019-02-28 18:00:00,29270.0,9242.0,15420.0,117.99,13.11,0
2019-02-28 19:00:00,30390.0,8258.0,15253.0,120.74,13.07,0
2019-02-28 20:00:00,33194.0,8161.0,15663.0,122.94,13.07,0
2019-02-28 21:00:00,33415.0,8086.0,15605.0,122.21,13.06,0
2019-02-28 22:00:00,31508.0,8063.0,15149.0,121.02,12.78,0
2019-02-28 23:00:00,29392.0,8115.0,14997.0,120.25,12.62,0
2019-03-01 00:00:00,26613.0,7957.0,13850.0,122.83,12.47,0
2019-03-01 01:00:00,25717.0,7775.0,12717.0,121.65,12.21,0
2019-03-01 02:00:00,24219.0,7668.0,12603.0,120.15,12.12,0
2019-03-01 03:00:00,23719.0,7499.0,12485.0,119.05,11.85,0
2019-03-01 04:00:00,23699.0,7589.0,12454.0,119.02,11.87,0
2019-03-01 05:00:00,23431.0,7540.0,12399.0,121.9,11.83,0
2019-03-01 06:00:00,24771.0,7315.0,12621.0,122.96,11.75,0
2019-03-01 07:00:00,28035.0,7189.0,13229.0,125.06,11.73,0
2019-03-01 08:00:00,30871.0,6932.0,13787.0,123.01,12.26,0
2019-03-01 09:00:00,32730.0,7916.0,14233.0,122.8,12.86,0
2019-03-01 10:00:00,33755.0,8657.0,14440.0,122.13,13.04,0
2019-03-01 11:00:00,33669.0,9393.0,14621.0,121.46,13.27,0
2019-03-01 12:00:00,33064.0,9837.0,14707.0,120.97,13.4,0
2019-03-01 13:00:00,32906.0,10315.0,14361.0,119.38,13.44,0
2019-03-01 14:00:00,31884.0,10698.0,14152.0,118.56,13.44,0
2019-03-01 15:00:00,30806.0,10786.0,14065.0,117.29,13.34,0
2019-03-01 16:00:00,30439.0,10910.0,14171.0,114.82,13.19,0
2019-03-01 17:00:00,29864.0,10818.0,13601.0,115.83,12.98,0
2019-03-01 18:00:00,29419.0,9826.0,13539.0,118.36,12.81,0
2019-03-01 19:00:00,30814.0,9055.0,14073.0,120.08,12.81,0
2019-03-01 20:00:00,33132.0,9913.0,14475.0,120.78,12.78,0
2019-03-01 21:00:00,33204.0,10807.0,14108.0,120.12,12.73,0
2019-03-01 22:00:00,31303.0,11377.0,13286.0,119.64,12.65,0
2019-03-01 23:00:00,29489.0,11795.0,12748.0,116.62,12.65,0
2019-03-02 00:00:00,27155.0,11854.0,11752.0,122.36,12.67,0
2019-03-02 01:00:00,25382.0,11637.0,10356.0,120.13,12.47,0
2019-03-02 02:00:00,24287.0,11391.0,9978.0,113.74,12.19,0
2019-03-02 03:00:00,23390.0,10950.0,9746.0,112.18,12.15,0
2019-03-02 04:00:00,22908.0,10759.0,9928.0,111.05,11.86,0
2019-03-02 05:00:00,22728.0,10828.0,10079.0,112.05,11.59,0
2019-03-02 06:00:00,22828.0,10642.0,10003.0,113.52,11.25,0
2019-03-02 07:00:00,23826.0,10531.0,10073.0,116.0,11.13,0
2019-03-02 08:00:00,24824.0,10440.0,10183.0,114.79,11.33,0
2019-03-02 09:00:00,27163.0,10951.0,10697.0,119.58,11.87,0
2019-03-02 10:00:00,29108.0,11795.0,10644.0,119.23,11.87,0
2019-03-02 11:00:00,29675.0,12848.0,10645.0,115.03,12.43,0
2019-03-02 12:00:00,29551.0,13856.0,10479.0,112.38,12.94,0
2019-03-02 13:00:00,29112.0,14258.0,10239.0,108.68,13.02,0
2019-03-02 14:00:00,28559.0,14870.0,10138.0,104.48,13.02,0
2019-03-02 15:00:00,27632.0,14994.0,10096.0,102.35,12.97,0
2019-03-02 16:00:00,26416.0,14905.0,10129.0,102.28,12.88,0
2019-03-02 17:00:00,25514.0,13960.0,10065.0,104.71,12.9,0
2019-03-02 18:00:00,25586.0,12372.0,10197.0,115.22,13.06,0
2019-03-02 19:00:00,26507.0,9881.0,11412.0,121.16,13.05,0
2019-03-02 20:00:00,29251.0,9938.0,11585.0,122.87,12.86,0
2019-03-02 21:00:00,30000.0,9896.0,11406.0,123.64,12.77,0
2019-03-02 22:00:00,28712.0,9941.0,11255.0,123.89,13.04,0
2019-03-02 23:00:00,27415.0,9848.0,11424.0,123.34,12.98,0
2019-03-03 00:00:00,25592.0,9804.0,11374.0,122.97,12.75,0
2019-03-03 01:00:00,23858.0,9870.0,10662.0,120.44,12.14,0
2019-03-03 02:00:00,22431.0,10019.0,10244.0,109.22,11.78,0
2019-03-03 03:00:00,21562.0,10218.0,9917.0,113.02,11.71,0
2019-03-03 04:00:00,20940.0,9950.0,9644.0,109.6,11.32,0
2019-03-03 05:00:00,20841.0,9869.0,9611.0,109.7,10.97,0
2019-03-03 06:00:00,20882.0,9824.0,9860.0,109.26,10.76,0
2019-03-03 07:00:00,21690.0,10067.0,9959.0,109.1,10.6,0
2019-03-03 08:00:00,21631.0,10315.0,9805.0,107.95,10.77,0
2019-03-03 09:00:00,23390.0,11479.0,9633.0,107.23,11.54,0
2019-03-03 10:00:00,25393.0,12575.0,9357.0,106.03,12.21,0
2019-03-03 11:00:00,26150.0,14636.0,8989.0,104.88,13.17,0
2019-03-03 12:00:00,26129.0,16202.0,8735.0,102.7,13.73,0
2019-03-03 13:00:00,26067.0,17016.0,8862.0,97.97,14.03,0
2019-03-03 14:00:00,26121.0,17155.0,9116.0,97.41,14.17,0
2019-03-03 15:00:00,25286.0,16518.0,9215.0,87.19,14.35,0
2019-03-03 16:00:00,24104.0,16585.0,8486.0,82.33,14.46,0
2019-03-03 17:00:00,23420.0,16282.0,8662.0,85.92,14.46,0
2019-03-03 18:00:00,23733.0,15490.0,9093.0,97.6,14.3,0
2019-03-03 19:00:00,25211.0,14072.0,9314.0,104.5,14.13,0
2019-03-03 20:00:00,28514.0,14356.0,9216.0,108.72,14.06,0
2019-03-03 21:00:00,29721.0,14593.0,9230.0,117.64,14.09,0
2019-03-03 22:00:00,28900.0,14693.0,9035.0,106.47,13.91,0
2019-03-03 23:00:00,26952.0,14708.0,8930.0,104.77,13.95,0
2019-03-04 00:00:00,24873.0,15029.0,8772.0,94.66,13.98,0
2019-03-04 01:00:00,23020.0,15517.0,8695.0,74.86,13.85,0
2019-03-04 02:00:00,21899.0,15784.0,8561.0,68.06,13.61,0
2019-03-04 03:00:00,21559.0,16101.0,8564.0,64.2,13.51,0
2019-03-04 04:00:00,21319.0,14802.0,9091.0,69.13,13.56,0
2019-03-04 05:00:00,21640.0,15400.0,8972.0,77.86,13.78,0
2019-03-04 06:00:00,23357.0,15296.0,9039.0,96.95,14.11,0
2019-03-04 07:00:00,27009.0,15423.0,9240.0,106.17,14.63,0
2019-03-04 08:00:00,29077.0,15159.0,9379.0,115.67,15.27,0
2019-03-04 09:00:00,31723.0,15885.0,9813.0,117.61,15.93,0
2019-03-04 10:00:00,32648.0,17022.0,9839.0,115.23,16.38,0
2019-03-04 11:00:00,33112.0,18724.0,9642.0,113.26,16.61,0
2019-03-04 12:00:00,32709.0,19288.0,9593.0,112.94,16.56,0
2019-03-04 13:00:00,32666.0,19474.0,9669.0,111.82,16.48,0
2019-03-04 14:00:00,32294.0,19124.0,10122.0,104.37,16.0,0
2019-03-04 15:00:00,31261.0,18752.0,10342.0,104.9,14.99,0
2019-03-04 16:00:00,30632.0,17639.0,10222.0,108.46,14.0,0
2019-03-04 17:00:00,30395.0,16465.0,10191.0,115.92,13.01,0
2019-03-04 18:00:00,30124.0,14314.0,10986.0,118.47,13.03,0
2019-03-04 19:00:00,31004.0,11798.0,11972.0,120.9,13.33,0
2019-03-04 20:00:00,33457.0,11404.0,12709.0,123.23,13.45,0
2019-03-04 21:00:00,33858.0,11584.0,12411.0,123.67,13.4,0
2019-03-04 22:00:00,31226.0,10835.0,12132.0,122.71,13.4,0
2019-03-04 23:00:00,29106.0,10401.0,11970.0,121.71,13.41,0
2019-03-05 00:00:00,26459.0,10150.0,11758.0,122.03,13.25,0
2019-03-05 01:00:00,25001.0,10144.0,10599.0,122.05,13.04,0
2019-03-05 02:00:00,23661.0,9928.0,10675.0,121.96,12.8,0
2019-03-05 03:00:00,23283.0,9817.0,10581.0,120.25,12.6,0
2019-03-05 04:00:00,23081.0,9756.0,10811.0,120.29,12.47,0
2019-03-05 05:00:00,23445.0,9656.0,10558.0,120.1,12.33,0
2019-03-05 06:00:00,24505.0,9574.0,10997.0,121.86,12.23,0
2019-03-05 07:00:00,27877.0,9478.0,12115.0,121.99,12.17,0
2019-03-05 08:00:00,30414.0,9653.0,12226.0,120.4,12.38,0
2019-03-05 09:00:00,32055.0,10243.0,12613.0,119.76,12.81,0
2019-03-05 10:00:00,33021.0,10978.0,12517.0,118.67,12.93,0
2019-03-05 11:00:00,33284.0,12144.0,11858.0,118.06,13.06,0
2019-03-05 12:00:00,33049.0,13315.0,11769.0,116.8,13.18,0
2019-03-05 13:00:00,32985.0,14341.0,11476.0,116.42,13.21,0
2019-03-05 14:00:00,32402.0,15602.0,10537.0,113.4,13.22,0
2019-03-05 15:00:00,31383.0,16201.0,10054.0,107.62,13.23,0
2019-03-05 16:00:00,30982.0,16188.0,10384.0,108.05,13.17,0
2019-03-05 17:00:00,30529.0,15888.0,10491.0,111.25,13.05,0
2019-03-05 18:00:00,30256.0,14668.0,11028.0,115.21,12.93,0
2019-03-05 19:00:00,31287.0,13488.0,12144.0,118.8,12.95,0
2019-03-05 20:00:00,34034.0,13550.0,12360.0,117.82,13.01,0
2019-03-05 21:00:00,34206.0,14321.0,12025.0,116.7,13.02,0
2019-03-05 22:00:00,31956.0,14601.0,10177.0,109.85,13.1,0
2019-03-05 23:00:00,29730.0,14934.0,9996.0,105.38,13.05,0
2019-03-06 00:00:00,26893.0,15090.0,9786.0,100.79,13.05,0
2019-03-06 01:00:00,25362.0,15382.0,9058.0,97.48,12.95,0
2019-03-06 02:00:00,24196.0,15574.0,9014.0,94.6,12.91,0
2019-03-06 03:00:00,23492.0,15820.0,8692.0,90.92,12.79,0
2019-03-06 04:00:00,23184.0,16113.0,8669.0,90.08,12.73,0
2019-03-06 05:00:00,23579.0,16366.0,8580.0,95.69,12.76,0
2019-03-06 06:00:00,24532.0,16600.0,8802.0,103.55,12.84,0
2019-03-06 07:00:00,28160.0,16620.0,8959.0,109.1,12.95,0
2019-03-06 08:00:00,31186.0,17073.0,9015.0,111.19,13.25,0
2019-03-06 09:00:00,32631.0,17293.0,9064.0,107.65,13.8,0
2019-03-06 10:00:00,34085.0,17925.0,9310.0,104.52,14.12,0
2019-03-06 11:00:00,34374.0,18935.0,9337.0,100.0,14.25,0
2019-03-06 12:00:00,34570.0,20150.0,9367.0,97.8,14.34,0
2019-03-06 13:00:00,34612.0,21269.0,8972.0,95.77,14.42,0
2019-03-06 14:00:00,33869.0,22026.0,8929.0,93.63,14.49,0
2019-03-06 15:00:00,32631.0,22717.0,8878.0,94.07,14.67,0
2019-03-06 16:00:00,32078.0,22263.0,9256.0,93.31,14.77,0
2019-03-06 17:00:00,31802.0,22267.0,9052.0,96.94,14.89,0
2019-03-06 18:00:00,31420.0,21457.0,9175.0,104.15,14.83,0
2019-03-06 19:00:00,32546.0,19824.0,9885.0,109.55,14.75,0
2019-03-06 20:00:00,34803.0,19101.0,10182.0,115.09,14.62,0
2019-03-06 21:00:00,34849.0,18560.0,10146.0,113.24,14.64,0
2019-03-06 22:00:00,32421.0,17939.0,9642.0,102.95,15.6,0
2019-03-06 23:00:00,30183.0,17638.0,9290.0,98.01,15.58,0
2019-03-07 00:00:00,27527.0,17234.0,8955.0,105.63,15.34,0
2019-03-07 01:00:00,25517.0,16210.0,8637.0,102.48,14.72,0
2019-03-07 02:00:00,24537.0,15288.0,8751.0,99.1,14.34,0
2019-03-07 03:00:00,23528.0,14609.0,8426.0,102.15,13.97,0
2019-03-07 04:00:00,23450.0,14207.0,8500.0,102.92,13.65,0
2019-03-07 05:00:00,24085.0,13429.0,8813.0,107.06,13.37,0
2019-03-07 06:00:00,25068.0,13455.0,8982.0,117.16,13.03,0
2019-03-07 07:00:00,28533.0,12719.0,9871.0,120.62,12.7,0
2019-03-07 08:00:00,31123.0,12122.0,11500.0,118.8,12.61,0
2019-03-07 09:00:00,32870.0,12723.0,12616.0,118.42,12.82,0
2019-03-07 10:00:00,34056.0,14160.0,12473.0,118.02,13.76,0
2019-03-07 11:00:00,33526.0,15090.0,11952.0,117.0,14.52,0
2019-03-07 12:00:00,33233.0,16061.0,11703.0,115.26,14.87,0
2019-03-07 13:00:00,33018.0,16234.0,12205.0,114.67,14.84,0
2019-03-07 14:00:00,32429.0,15853.0,11922.0,112.08,14.66,0
2019-03-07 15:00:00,31488.0,15349.0,11936.0,112.27,14.58,0
2019-03-07 16:00:00,31318.0,14723.0,12403.0,114.03,14.45,0
2019-03-07 17:00:00,30523.0,13339.0,12987.0,117.32,14.24,0
2019-03-07 18:00:00,30363.0,10895.0,14019.0,119.41,13.93,0
2019-03-07 19:00:00,31557.0,8948.0,15036.0,125.37,13.79,0
2019-03-07 20:00:00,34260.0,8811.0,15734.0,128.11,13.67,0
2019-03-07 21:00:00,34238.0,9177.0,15241.0,126.95,13.56,0
2019-03-07 22:00:00,32144.0,9313.0,14666.0,123.59,13.43,0
2019-03-07 23:00:00,29917.0,9261.0,12579.0,122.5,13.22,0
2019-03-08 00:00:00,27229.0,9046.0,11925.0,122.58,13.03,0
2019-03-08 01:00:00,25740.0,8538.0,11487.0,120.85,12.93,0
2019-03-08 02:00:00,24455.0,8361.0,11070.0,120.25,12.78,0
2019-03-08 03:00:00,23848.0,7964.0,11043.0,120.39,12.57,0
2019-03-08 04:00:00,23682.0,7552.0,11346.0,120.32,12.35,0
2019-03-08 05:00:00,23686.0,7024.0,11858.0,121.56,12.06,0
2019-03-08 06:00:00,24734.0,6714.0,12085.0,121.57,11.78,0
2019-03-08 07:00:00,28221.0,6455.0,13210.0,123.57,11.61,0
2019-03-08 08:00:00,30907.0,6671.0,13963.0,122.37,11.82,0
2019-03-08 09:00:00,32646.0,7121.0,14350.0,122.45,12.47,0
2019-03-08 10:00:00,33636.0,8294.0,14359.0,121.88,12.58,0
2019-03-08 11:00:00,33529.0,9386.0,14336.0,121.5,13.13,0
2019-03-08 12:00:00,33032.0,9968.0,14001.0,120.32,13.29,0
2019-03-08 13:00:00,32973.0,10017.0,13614.0,120.33,13.14,0
2019-03-08 14:00:00,31955.0,10101.0,13417.0,119.1,12.93,0
2019-03-08 15:00:00,31122.0,10674.0,13489.0,119.21,12.86,0
